CRIME,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_HOUR,PREMISES_TYPE,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,OCC_TIMESTAMP
theft_over,2015,February,4,Wednesday,9,Outside,125,Ionview (125),-79.2728217052598,43.7310801747866,2015-02-04 09:00:00-0500
theft_over,2015,January,16,Friday,0,House,64,Woodbine Corridor (64),-79.310802467377,43.6706826708822,2015-01-16 00:00:00-0500
theft_over,2015,February,6,Friday,12,Apartment,82,Niagara (82),-79.4052145927705,43.6374672947742,2015-02-06 12:00:00-0500
theft_over,2015,February,7,Saturday,13,Outside,78,Kensington-Chinatown (78),-79.3902838762919,43.6514916134927,2015-02-07 13:00:00-0500
theft_over,2015,February,6,Friday,22,Commercial,22,Humbermede (22),-79.5299215145081,43.7381482511167,2015-02-06 22:00:00-0500
theft_over,2015,February,7,Saturday,15,Commercial,102,Forest Hill North (102),-79.4332860411606,43.7042845810331,2015-02-07 15:00:00-0500
theft_over,2015,February,9,Monday,6,Apartment,25,Glenfield-Jane Heights (25),-79.5170711581945,43.754848130508,2015-02-09 06:00:00-0500
theft_over,2015,February,9,Monday,18,Other,79,University (79),-79.395738771283,43.6646805113381,2015-02-09 18:00:00-0500
theft_over,2015,January,5,Monday,10,Outside,NSA,NSA,-85.4887438847069,0.0,2015-01-05 10:00:00-0500
theft_over,2015,February,9,Monday,23,Outside,76,Bay Street Corridor (76),-79.3821142086579,43.6590897743863,2015-02-09 23:00:00-0500
theft_over,2015,February,10,Tuesday,11,Outside,47,Don Valley Village (47),-79.3520977282349,43.7864804839544,2015-02-10 11:00:00-0500
theft_over,2015,February,6,Friday,20,Outside,119,Wexford/Maryvale (119),-79.2852093877277,43.7484763751863,2015-02-06 20:00:00-0500
theft_over,2015,February,9,Monday,17,Outside,110,Keelesdale-Eglinton West (110),-79.4702591015984,43.6806131313967,2015-02-09 17:00:00-0500
theft_over,2015,February,10,Tuesday,15,Outside,75,Church-Yonge Corridor (75),-79.3769482020003,43.6529117379354,2015-02-10 15:00:00-0500
theft_over,2015,February,11,Wednesday,9,House,62,East End-Danforth (62),-79.3049408234101,43.6814631171076,2015-02-11 09:00:00-0500
theft_over,2015,February,11,Wednesday,20,Outside,1,West Humber-Clairville (1),-79.5719154985955,43.6937840958151,2015-02-11 20:00:00-0500
theft_over,2015,February,11,Wednesday,17,Outside,14,Islington-City Centre West (14),-79.5463392088264,43.6234586631073,2015-02-11 17:00:00-0500
theft_over,2015,February,13,Friday,13,Commercial,76,Bay Street Corridor (76),-79.3799703459631,43.6540566122559,2015-02-13 13:00:00-0500
theft_over,2015,February,10,Tuesday,23,House,22,Humbermede (22),-79.546856974713,43.7374883455243,2015-02-10 23:00:00-0500
theft_over,2015,February,12,Thursday,19,Apartment,119,Wexford/Maryvale (119),-79.2876432243228,43.7378683544165,2015-02-12 19:00:00-0500
theft_over,2015,February,12,Thursday,19,Outside,14,Islington-City Centre West (14),-79.5406659330086,43.6224662472321,2015-02-12 19:00:00-0500
theft_over,2015,February,14,Saturday,14,Commercial,125,Ionview (125),-79.2754457033613,43.7333086392833,2015-02-14 14:00:00-0500
theft_over,2015,February,14,Saturday,18,Apartment,117,L'Amoreaux (117),-79.3059780700395,43.7989921239807,2015-02-14 18:00:00-0500
theft_over,2015,February,14,Saturday,11,Other,52,Bayview Village (52),-79.3635515943776,43.7697707470996,2015-02-14 11:00:00-0500
theft_over,2015,February,13,Friday,17,Educational,79,University (79),-79.3931470932938,43.6663663286525,2015-02-13 17:00:00-0500
theft_over,2015,February,15,Sunday,0,Outside,13,Etobicoke West Mall (13),-79.5629328874889,43.6396474287142,2015-02-15 00:00:00-0500
theft_over,2015,February,17,Tuesday,20,Outside,119,Wexford/Maryvale (119),-79.2946984915828,43.7625808172818,2015-02-17 20:00:00-0500
theft_over,2015,February,13,Friday,22,Commercial,77,Waterfront Communities-The Island (77),-79.3974718369136,43.6458837443056,2015-02-13 22:00:00-0500
theft_over,2015,February,18,Wednesday,22,Apartment,65,Greenwood-Coxwell (65),-79.3206852257063,43.6656520668592,2015-02-18 22:00:00-0500
theft_over,2015,February,20,Friday,7,Commercial,83,Dufferin Grove (83),-79.4366011332856,43.6557476512861,2015-02-20 07:00:00-0500
theft_over,2015,February,13,Friday,0,House,40,St.Andrew-Windfields (40),-79.3965220219735,43.7592686789831,2015-02-13 00:00:00-0500
theft_over,2015,February,20,Friday,18,Apartment,2,Mount Olive-Silverstone-Jamestown (2),-79.5936446749308,43.7447239868513,2015-02-20 18:00:00-0500
theft_over,2015,February,20,Friday,14,Outside,1,West Humber-Clairville (1),-79.5886601398799,43.681766783772,2015-02-20 14:00:00-0500
theft_over,2015,February,22,Sunday,21,Commercial,128,Agincourt South-Malvern West (128),-79.2504395823681,43.7842794340327,2015-02-22 21:00:00-0500
theft_over,2015,January,27,Tuesday,11,Outside,66,Danforth (66),-79.3448392239802,43.6789458527888,2015-01-27 11:00:00-0500
theft_over,2015,February,25,Wednesday,23,Commercial,69,Blake-Jones (69),-79.3394320314583,43.6800079505669,2015-02-25 23:00:00-0500
theft_over,2015,February,18,Wednesday,0,House,73,Moss Park (73),-79.36965292598,43.6603258658646,2015-02-18 00:00:00-0500
theft_over,2015,February,26,Thursday,11,Apartment,107,Oakwood Village (107),-79.4418111801622,43.6949807486541,2015-02-26 11:00:00-0500
theft_over,2015,February,19,Thursday,8,Commercial,25,Glenfield-Jane Heights (25),-79.522130476401,43.7555308441442,2015-02-19 08:00:00-0500
theft_over,2015,February,27,Friday,12,Outside,14,Islington-City Centre West (14),-79.5315821965281,43.6195885582681,2015-02-27 12:00:00-0500
theft_over,2015,February,27,Friday,21,Outside,17,Mimico (includes Humber Bay Shores) (17),-79.5188428095669,43.6169871047537,2015-02-27 21:00:00-0500
theft_over,2015,February,27,Friday,18,Commercial,14,Islington-City Centre West (14),-79.5197933703055,43.6263290968548,2015-02-27 18:00:00-0500
theft_over,2015,February,27,Friday,23,Other,82,Niagara (82),-79.4197487441838,43.6361816565799,2015-02-27 23:00:00-0500
theft_over,2015,February,28,Saturday,18,House,63,The Beaches (63),-79.3014239674435,43.6764053887107,2015-02-28 18:00:00-0500
theft_over,2015,March,2,Monday,10,Apartment,119,Wexford/Maryvale (119),-79.3058888007575,43.7325448855926,2015-03-02 10:00:00-0500
theft_over,2015,March,2,Monday,13,Apartment,NSA,NSA,-85.4887438847069,0.0,2015-03-02 13:00:00-0500
theft_over,2015,February,27,Friday,23,Outside,14,Islington-City Centre West (14),-79.5246999842426,43.6271819209525,2015-02-27 23:00:00-0500
theft_over,2015,February,27,Friday,20,Other,17,Mimico (includes Humber Bay Shores) (17),-79.5197327665901,43.6142202273203,2015-02-27 20:00:00-0500
theft_over,2015,February,27,Friday,14,Commercial,77,Waterfront Communities-The Island (77),-79.3690704013884,43.6500939840686,2015-02-27 14:00:00-0500
theft_over,2015,February,27,Friday,9,Outside,14,Islington-City Centre West (14),-79.5246999842426,43.6271819209525,2015-02-27 09:00:00-0500
theft_over,2015,February,27,Friday,20,Commercial,52,Bayview Village (52),-79.3912398108573,43.7807883714208,2015-02-27 20:00:00-0500
theft_over,2015,February,26,Thursday,7,Commercial,104,Mount Pleasant West (104),-79.3952152836874,43.696328736954,2015-02-26 07:00:00-0500
theft_over,2015,February,25,Wednesday,15,Commercial,78,Kensington-Chinatown (78),-79.3882644151535,43.652401991263,2015-02-25 15:00:00-0500
theft_over,2015,January,24,Saturday,22,Apartment,103,Lawrence Park South (103),-79.4013954294911,43.7209553883761,2015-01-24 22:00:00-0500
theft_over,2015,March,7,Saturday,22,Commercial,78,Kensington-Chinatown (78),-79.3903757247403,43.6544971853306,2015-03-07 22:00:00-0500
theft_over,2015,March,6,Friday,20,Outside,78,Kensington-Chinatown (78),-79.3980463433012,43.6529381285071,2015-03-06 20:00:00-0500
theft_over,2015,March,8,Sunday,0,Commercial,1,West Humber-Clairville (1),-79.5845224909609,43.6900821908305,2015-03-08 00:00:00-0500
theft_over,2015,March,8,Sunday,8,Commercial,63,The Beaches (63),-79.3041570976931,43.6672767942049,2015-03-08 08:00:00-0500
theft_over,2015,February,19,Thursday,0,Other,77,Waterfront Communities-The Island (77),-79.4018174544906,43.645480454905,2015-02-19 00:00:00-0500
theft_over,2015,February,27,Friday,17,House,39,Bedford Park-Nortown (39),-79.4270077207531,43.7214472551703,2015-02-27 17:00:00-0500
theft_over,2015,January,29,Thursday,0,Apartment,77,Waterfront Communities-The Island (77),-79.381472013117,43.6429066238449,2015-01-29 00:00:00-0500
theft_over,2015,March,6,Friday,17,Commercial,14,Islington-City Centre West (14),-79.5336533280252,43.6378467554343,2015-03-06 17:00:00-0500
theft_over,2015,March,9,Monday,3,Outside,13,Etobicoke West Mall (13),-79.5649645691893,43.6396715858293,2015-03-09 03:00:00-0500
theft_over,2015,March,9,Monday,12,Outside,124,Kennedy Park (124),-79.2699113890527,43.7227122286013,2015-03-09 12:00:00-0500
theft_over,2015,February,16,Monday,12,Other,78,Kensington-Chinatown (78),-79.4047963836641,43.65267220861,2015-02-16 12:00:00-0500
theft_over,2015,March,10,Tuesday,13,Educational,27,York University Heights (27),-79.498994084846,43.7724894984259,2015-03-10 13:00:00-0500
theft_over,2015,February,16,Monday,14,Commercial,70,South Riverdale (70),-79.3549477924635,43.6412157225058,2015-02-16 14:00:00-0500
theft_over,2015,March,9,Monday,18,Commercial,65,Greenwood-Coxwell (65),-79.3229113117029,43.6720749088453,2015-03-09 18:00:00-0500
theft_over,2015,March,11,Wednesday,9,Outside,36,Newtonbrook West (36),-79.4196275038242,43.796316397278,2015-03-11 09:00:00-0500
theft_over,2015,March,12,Thursday,19,Commercial,137,Woburn (137),-79.2387636516749,43.7807359574744,2015-03-12 19:00:00-0500
theft_over,2015,March,7,Saturday,1,Outside,27,York University Heights (27),-79.4804699770607,43.7553147855104,2015-03-07 01:00:00-0500
theft_over,2015,February,15,Sunday,0,House,76,Bay Street Corridor (76),-79.3859176745508,43.6658594971686,2015-02-15 00:00:00-0500
theft_over,2015,March,12,Thursday,16,Outside,137,Woburn (137),-79.2378892991828,43.7809225752353,2015-03-12 16:00:00-0500
theft_over,2015,January,16,Friday,12,Commercial,122,Birchcliffe-Cliffside (122),-79.2660593895856,43.694416171249,2015-01-16 12:00:00-0500
theft_over,2015,January,16,Friday,6,Commercial,123,Cliffcrest (123),-79.2454880078117,43.7305977764065,2015-01-16 06:00:00-0500
theft_over,2015,March,14,Saturday,17,Outside,110,Keelesdale-Eglinton West (110),-79.4837225304497,43.6881688068803,2015-03-14 17:00:00-0500
theft_over,2015,March,17,Tuesday,10,Apartment,54,O'Connor-Parkview (54),-79.2988582527884,43.7047525535297,2015-03-17 10:00:00-0500
theft_over,2015,March,18,Wednesday,17,Outside,31,Yorkdale-Glen Park (31),-79.4515162166738,43.7240306035325,2015-03-18 17:00:00-0500
theft_over,2015,March,16,Monday,9,Apartment,22,Humbermede (22),-79.5397522803999,43.7402399690817,2015-03-16 09:00:00-0500
theft_over,2015,February,17,Tuesday,10,Commercial,27,York University Heights (27),-79.4775302250227,43.7664854408488,2015-02-17 10:00:00-0500
theft_over,2015,March,18,Wednesday,20,Outside,137,Woburn (137),-79.2320179231837,43.7593103358992,2015-03-18 20:00:00-0500
theft_over,2015,March,20,Friday,12,Commercial,81,Trinity-Bellwoods (81),-79.4109311341678,43.646219517689,2015-03-20 12:00:00-0500
theft_over,2015,March,16,Monday,21,House,NSA,NSA,-78.7996208904125,43.8871746073143,2015-03-16 21:00:00-0500
theft_over,2015,March,20,Friday,8,Outside,73,Moss Park (73),-79.367888841956,43.6503885354671,2015-03-20 08:00:00-0500
theft_over,2015,March,21,Saturday,17,Commercial,91,Weston-Pellam Park (91),-79.4631705200497,43.6740050368681,2015-03-21 17:00:00-0500
theft_over,2015,March,21,Saturday,11,House,26,Downsview-Roding-CFB (26),-79.4723550512516,43.731286010406,2015-03-21 11:00:00-0500
theft_over,2015,March,1,Sunday,0,Apartment,85,South Parkdale (85),-79.4327352267006,43.6404714511996,2015-03-01 00:00:00-0500
theft_over,2015,March,20,Friday,23,House,40,St.Andrew-Windfields (40),-79.3816192988574,43.7564499587294,2015-03-20 23:00:00-0500
