CRIME,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_HOUR,PREMISES_TYPE,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,OCC_DATETIME
bicycle_theft,2015,January,1,Thursday,22,Outside,77,Waterfront Communities-The Island (77),-79.3907926370796,43.6491251822183,2015-01-01 22:00:00
bicycle_theft,2015,January,2,Friday,9,House,107,Oakwood Village (107),-79.4453552988955,43.692537813283,2015-01-02 09:00:00
bicycle_theft,2015,January,4,Sunday,18,Educational,75,Church-Yonge Corridor (75),-79.3807635674754,43.6575446405909,2015-01-04 18:00:00
bicycle_theft,2015,January,5,Monday,20,Outside,78,Kensington-Chinatown (78),-79.3894857458879,43.6575233770889,2015-01-05 20:00:00
bicycle_theft,2015,January,6,Tuesday,15,House,107,Oakwood Village (107),-79.4367462655992,43.6904146117962,2015-01-06 15:00:00
bicycle_theft,2015,January,6,Tuesday,18,Apartment,82,Niagara (82),-79.4159136127034,43.6390159574205,2015-01-06 18:00:00
bicycle_theft,2015,January,1,Thursday,21,Outside,77,Waterfront Communities-The Island (77),-79.3586056762864,43.6514476658865,2015-01-01 21:00:00
bicycle_theft,2015,January,8,Thursday,11,Commercial,76,Bay Street Corridor (76),-79.3882379098635,43.6611338579568,2015-01-08 11:00:00
bicycle_theft,2015,January,8,Thursday,1,Commercial,82,Niagara (82),-79.4059127731345,43.6436568726635,2015-01-08 01:00:00
bicycle_theft,2015,January,9,Friday,16,Outside,62,East End-Danforth (62),-79.2978972838241,43.6890343918734,2015-01-09 16:00:00
bicycle_theft,2015,January,1,Thursday,0,House,93,Dovercourt-Wallace Emerson-Junction (93),-79.426537639022,43.6640789840922,2015-01-01 00:00:00
bicycle_theft,2015,January,9,Friday,12,Outside,78,Kensington-Chinatown (78),-79.3998426000077,43.6557231818903,2015-01-09 12:00:00
bicycle_theft,2015,January,11,Sunday,17,House,93,Dovercourt-Wallace Emerson-Junction (93),-79.437210105351,43.6725845205635,2015-01-11 17:00:00
bicycle_theft,2015,January,10,Saturday,23,Apartment,86,Roncesvalles (86),-79.4359351631563,43.6421651189261,2015-01-10 23:00:00
bicycle_theft,2015,January,9,Friday,21,Commercial,74,North St.James Town (74),-79.3751737833055,43.6682484949946,2015-01-09 21:00:00
bicycle_theft,2015,January,11,Sunday,13,Apartment,75,Church-Yonge Corridor (75),-79.3772395989074,43.6606462247117,2015-01-11 13:00:00
bicycle_theft,2015,January,13,Tuesday,13,Commercial,74,North St.James Town (74),-79.3758492709374,43.66648008921,2015-01-13 13:00:00
bicycle_theft,2015,January,13,Tuesday,8,House,65,Greenwood-Coxwell (65),-79.32900207126,43.6629289919058,2015-01-13 08:00:00
bicycle_theft,2015,January,13,Tuesday,8,Outside,22,Humbermede (22),-79.5456948746028,43.7513634363166,2015-01-13 08:00:00
bicycle_theft,2015,January,13,Tuesday,8,Outside,22,Humbermede (22),-79.5456948746028,43.7513634363166,2015-01-13 08:00:00
bicycle_theft,2015,January,13,Tuesday,21,Outside,77,Waterfront Communities-The Island (77),-79.3776828976434,43.6426443468923,2015-01-13 21:00:00
bicycle_theft,2015,January,12,Monday,13,Other,82,Niagara (82),-79.4196215049625,43.6429826013737,2015-01-12 13:00:00
bicycle_theft,2015,January,12,Monday,18,Outside,76,Bay Street Corridor (76),-79.3837625531538,43.6557097782262,2015-01-12 18:00:00
bicycle_theft,2015,January,12,Monday,21,Outside,77,Waterfront Communities-The Island (77),-79.3742938393747,43.6481882452182,2015-01-12 21:00:00
bicycle_theft,2015,January,12,Monday,13,Outside,77,Waterfront Communities-The Island (77),-79.3742938393747,43.6481882452182,2015-01-12 13:00:00
bicycle_theft,2015,January,9,Friday,16,Outside,77,Waterfront Communities-The Island (77),-79.3742938393747,43.6481882452182,2015-01-09 16:00:00
bicycle_theft,2015,January,17,Saturday,15,Educational,76,Bay Street Corridor (76),-79.387412268291,43.6684711696888,2015-01-17 15:00:00
bicycle_theft,2015,January,17,Saturday,23,Outside,76,Bay Street Corridor (76),-79.387412268291,43.6684711696888,2015-01-17 23:00:00
bicycle_theft,2015,January,19,Monday,11,Apartment,71,Cabbagetown-South St.James Town (71),-79.371401389693,43.6669705429259,2015-01-19 11:00:00
bicycle_theft,2015,January,17,Saturday,14,Outside,71,Cabbagetown-South St.James Town (71),-79.3731473417487,43.6631648980529,2015-01-17 14:00:00
bicycle_theft,2015,January,2,Friday,18,Outside,62,East End-Danforth (62),-79.2950864118077,43.684625616625,2015-01-02 18:00:00
bicycle_theft,2015,January,19,Monday,21,Other,54,O'Connor-Parkview (54),-79.3032404241701,43.7075345267338,2015-01-19 21:00:00
bicycle_theft,2015,January,19,Monday,20,Outside,77,Waterfront Communities-The Island (77),-79.4014100595296,43.647703389464,2015-01-19 20:00:00
bicycle_theft,2015,January,19,Monday,18,House,61,Taylor-Massey (61),-79.2946019264508,43.6996940932267,2015-01-19 18:00:00
bicycle_theft,2015,January,21,Wednesday,8,Outside,77,Waterfront Communities-The Island (77),-79.377589386708,43.6430062635248,2015-01-21 08:00:00
bicycle_theft,2015,January,16,Friday,21,Commercial,104,Mount Pleasant West (104),-79.3918989120884,43.7055588573724,2015-01-16 21:00:00
bicycle_theft,2015,January,22,Thursday,9,Outside,76,Bay Street Corridor (76),-79.3848902106904,43.6585045355792,2015-01-22 09:00:00
bicycle_theft,2015,January,23,Friday,13,Commercial,85,South Parkdale (85),-79.4288549874133,43.6386469409024,2015-01-23 13:00:00
bicycle_theft,2015,January,23,Friday,20,Commercial,24,Black Creek (24),-79.5204011599846,43.7688205461889,2015-01-23 20:00:00
bicycle_theft,2015,January,12,Monday,21,Apartment,77,Waterfront Communities-The Island (77),-79.3742938393747,43.6481882452182,2015-01-12 21:00:00
bicycle_theft,2015,January,24,Saturday,9,Outside,77,Waterfront Communities-The Island (77),-79.3960093756818,43.6462371224925,2015-01-24 09:00:00
bicycle_theft,2015,January,26,Monday,10,Outside,62,East End-Danforth (62),-79.3005432558658,43.688441011836,2015-01-26 10:00:00
bicycle_theft,2015,January,25,Sunday,16,Other,82,Niagara (82),-79.4028511482956,43.6378465008259,2015-01-25 16:00:00
bicycle_theft,2015,January,22,Thursday,0,Apartment,37,Willowdale West (37),-79.4172920657473,43.7783933827636,2015-01-22 00:00:00
bicycle_theft,2015,January,11,Sunday,12,Apartment,75,Church-Yonge Corridor (75),-79.380882613549,43.6639168930859,2015-01-11 12:00:00
bicycle_theft,2015,January,26,Monday,13,Other,51,Willowdale East (51),-79.4068157846113,43.7614982712616,2015-01-26 13:00:00
bicycle_theft,2015,January,24,Saturday,17,Apartment,73,Moss Park (73),-79.363242119028,43.6527237957075,2015-01-24 17:00:00
bicycle_theft,2015,January,11,Sunday,12,Apartment,75,Church-Yonge Corridor (75),-79.380882613549,43.6639168930859,2015-01-11 12:00:00
bicycle_theft,2015,January,24,Saturday,17,Apartment,82,Niagara (82),-79.402085985315,43.6360283418474,2015-01-24 17:00:00
bicycle_theft,2015,January,26,Monday,10,Outside,104,Mount Pleasant West (104),-79.3918989120884,43.7055588573724,2015-01-26 10:00:00
bicycle_theft,2015,January,31,Saturday,22,House,62,East End-Danforth (62),-79.2862393331925,43.680991312375,2015-01-31 22:00:00
bicycle_theft,2015,January,31,Saturday,14,Outside,17,Mimico (includes Humber Bay Shores) (17),-79.4891371262444,43.6248740865894,2015-01-31 14:00:00
bicycle_theft,2015,January,31,Saturday,22,House,62,East End-Danforth (62),-79.2862393331925,43.680991312375,2015-01-31 22:00:00
bicycle_theft,2015,January,26,Monday,8,Commercial,73,Moss Park (73),-79.3696846100592,43.6527833582649,2015-01-26 08:00:00
bicycle_theft,2015,February,2,Monday,1,Outside,65,Greenwood-Coxwell (65),-79.3266350809348,43.667593374383,2015-02-02 01:00:00
bicycle_theft,2015,February,3,Tuesday,15,House,71,Cabbagetown-South St.James Town (71),-79.3698027726976,43.6673564122589,2015-02-03 15:00:00
bicycle_theft,2015,January,2,Friday,6,Commercial,75,Church-Yonge Corridor (75),-79.3804464382103,43.6681252048725,2015-01-02 06:00:00
bicycle_theft,2015,February,4,Wednesday,10,Apartment,73,Moss Park (73),-79.3696275644209,43.6571935544046,2015-02-04 10:00:00
bicycle_theft,2015,February,3,Tuesday,15,House,71,Cabbagetown-South St.James Town (71),-79.3698027726976,43.6673564122589,2015-02-03 15:00:00
bicycle_theft,2015,February,5,Thursday,1,Apartment,81,Trinity-Bellwoods (81),-79.4041859719385,43.6476700519326,2015-02-05 01:00:00
bicycle_theft,2015,January,23,Friday,0,Outside,136,West Hill (136),-79.1835067136672,43.7760010692904,2015-01-23 00:00:00
bicycle_theft,2015,February,6,Friday,14,Apartment,76,Bay Street Corridor (76),-79.3837625531538,43.6557097782262,2015-02-06 14:00:00
bicycle_theft,2015,February,10,Tuesday,15,Outside,75,Church-Yonge Corridor (75),-79.3769482020003,43.6529117379354,2015-02-10 15:00:00
bicycle_theft,2015,January,31,Saturday,17,Outside,77,Waterfront Communities-The Island (77),-79.371381499673,43.6430537261179,2015-01-31 17:00:00
bicycle_theft,2015,February,11,Wednesday,20,Commercial,77,Waterfront Communities-The Island (77),-79.3765973699818,43.6407746005064,2015-02-11 20:00:00
bicycle_theft,2015,February,13,Friday,22,Outside,7,Willowridge-Martingrove-Richview (7),-79.5667259158833,43.6823637163434,2015-02-13 22:00:00
bicycle_theft,2015,February,13,Friday,22,Outside,7,Willowridge-Martingrove-Richview (7),-79.5667259158833,43.6823637163434,2015-02-13 22:00:00
bicycle_theft,2015,February,14,Saturday,16,Commercial,76,Bay Street Corridor (76),-79.3851920829602,43.6592196999038,2015-02-14 16:00:00
bicycle_theft,2015,February,11,Wednesday,15,Outside,75,Church-Yonge Corridor (75),-79.3819243837565,43.6695277548732,2015-02-11 15:00:00
bicycle_theft,2015,February,8,Sunday,21,Outside,70,South Riverdale (70),-79.3506805527022,43.6581546828443,2015-02-08 21:00:00
bicycle_theft,2015,February,14,Saturday,21,Other,82,Niagara (82),-79.4216517322601,43.6414679893015,2015-02-14 21:00:00
bicycle_theft,2015,February,14,Saturday,21,Other,82,Niagara (82),-79.4216517322601,43.6414679893015,2015-02-14 21:00:00
bicycle_theft,2015,February,18,Wednesday,22,Apartment,65,Greenwood-Coxwell (65),-79.3206852257063,43.6656520668592,2015-02-18 22:00:00
bicycle_theft,2015,February,18,Wednesday,4,Apartment,32,Englemount-Lawrence (32),-79.4351487663453,43.7336857949132,2015-02-18 04:00:00
bicycle_theft,2015,February,18,Wednesday,22,Apartment,65,Greenwood-Coxwell (65),-79.3206852257063,43.6656520668592,2015-02-18 22:00:00
bicycle_theft,2015,February,19,Thursday,8,Apartment,90,Junction Area (90),-79.4728661213488,43.667207785388,2015-02-19 08:00:00
bicycle_theft,2015,February,19,Thursday,10,Apartment,65,Greenwood-Coxwell (65),-79.3206852257063,43.6656520668592,2015-02-19 10:00:00
bicycle_theft,2015,February,6,Friday,20,Commercial,77,Waterfront Communities-The Island (77),-79.3983712235272,43.64029679725,2015-02-06 20:00:00
bicycle_theft,2015,February,21,Saturday,16,Outside,74,North St.James Town (74),-79.3751737833055,43.6682484949946,2015-02-21 16:00:00
bicycle_theft,2015,February,13,Friday,11,Other,95,Annex (95),-79.4097785784789,43.6684921597073,2015-02-13 11:00:00
bicycle_theft,2015,February,13,Friday,11,Other,95,Annex (95),-79.4097785784789,43.6684921597073,2015-02-13 11:00:00
bicycle_theft,2015,February,25,Wednesday,1,House,122,Birchcliffe-Cliffside (122),-79.254845182131,43.7152144862717,2015-02-25 01:00:00
bicycle_theft,2015,February,5,Thursday,11,Other,122,Birchcliffe-Cliffside (122),-79.2595475659853,43.698651936027,2015-02-05 11:00:00
bicycle_theft,2015,February,25,Wednesday,1,House,122,Birchcliffe-Cliffside (122),-79.254845182131,43.7152144862717,2015-02-25 01:00:00
bicycle_theft,2015,February,26,Thursday,17,Apartment,88,High Park North (88),-79.465294164169,43.6535316621614,2015-02-26 17:00:00
bicycle_theft,2015,February,28,Saturday,11,Apartment,70,South Riverdale (70),-79.3491274821885,43.657166654172,2015-02-28 11:00:00
bicycle_theft,2015,February,28,Saturday,11,Apartment,70,South Riverdale (70),-79.3491274821885,43.657166654172,2015-02-28 11:00:00
bicycle_theft,2015,January,23,Friday,17,Outside,77,Waterfront Communities-The Island (77),-79.4014100595296,43.647703389464,2015-01-23 17:00:00
bicycle_theft,2015,March,1,Sunday,11,Transit,102,Forest Hill North (102),-79.4357239844033,43.6988280913149,2015-03-01 11:00:00
bicycle_theft,2015,March,4,Wednesday,20,House,71,Cabbagetown-South St.James Town (71),-79.3674820958551,43.664593195816,2015-03-04 20:00:00
bicycle_theft,2015,March,5,Thursday,21,Outside,73,Moss Park (73),-79.3609752228511,43.6536816229906,2015-03-05 21:00:00
bicycle_theft,2015,March,5,Thursday,23,Outside,67,Playter Estates-Danforth (67),-79.3599828433686,43.6774443521314,2015-03-05 23:00:00
bicycle_theft,2015,March,1,Sunday,18,Commercial,77,Waterfront Communities-The Island (77),-79.3952783875474,43.648442682859,2015-03-01 18:00:00
bicycle_theft,2015,March,7,Saturday,8,Apartment,70,South Riverdale (70),-79.3506805527022,43.6581546828443,2015-03-07 08:00:00
bicycle_theft,2015,March,7,Saturday,8,Apartment,70,South Riverdale (70),-79.3506805527022,43.6581546828443,2015-03-07 08:00:00
bicycle_theft,2015,March,8,Sunday,14,Commercial,129,Agincourt North (129),-79.2555136117159,43.8071118150335,2015-03-08 14:00:00
bicycle_theft,2015,March,9,Monday,12,Commercial,77,Waterfront Communities-The Island (77),-79.3765973699818,43.6407746005064,2015-03-09 12:00:00
bicycle_theft,2015,March,5,Thursday,13,Outside,74,North St.James Town (74),-79.3768506582265,43.6723523758668,2015-03-05 13:00:00
bicycle_theft,2015,March,6,Friday,18,House,90,Junction Area (90),-79.4631407663238,43.6635223874323,2015-03-06 18:00:00
bicycle_theft,2015,March,8,Sunday,12,Commercial,74,North St.James Town (74),-79.3779180453508,43.6686849278063,2015-03-08 12:00:00
bicycle_theft,2015,March,10,Tuesday,22,Other,93,Dovercourt-Wallace Emerson-Junction (93),-79.4381479957474,43.663615998892,2015-03-10 22:00:00
bicycle_theft,2015,March,10,Tuesday,20,Commercial,55,Thorncliffe Park (55),-79.3455861365217,43.7026447642496,2015-03-10 20:00:00
bicycle_theft,2015,March,10,Tuesday,20,Commercial,55,Thorncliffe Park (55),-79.3455861365217,43.7026447642496,2015-03-10 20:00:00
bicycle_theft,2015,March,5,Thursday,0,Outside,95,Annex (95),-79.3973771434539,43.6680270463651,2015-03-05 00:00:00
bicycle_theft,2015,March,11,Wednesday,7,Apartment,74,North St.James Town (74),-79.3771092106211,43.6678340737457,2015-03-11 07:00:00
bicycle_theft,2015,March,11,Wednesday,8,Other,76,Bay Street Corridor (76),-79.3860564320166,43.6552343763879,2015-03-11 08:00:00
bicycle_theft,2015,March,13,Friday,10,Outside,72,Regent Park (72),-79.361008548835,43.660486131337,2015-03-13 10:00:00
bicycle_theft,2015,March,14,Saturday,9,Commercial,95,Annex (95),-79.388475745716,43.6725539139648,2015-03-14 09:00:00
bicycle_theft,2015,March,11,Wednesday,7,Other,42,Banbury-Don Mills (42),-79.3403782323234,43.7419985925799,2015-03-11 07:00:00
bicycle_theft,2015,March,14,Saturday,17,Commercial,135,Morningside (135),-79.1933389710132,43.7853382122803,2015-03-14 17:00:00
bicycle_theft,2015,March,15,Sunday,12,Apartment,87,High Park-Swansea (87),-79.4718654731552,43.6378552071174,2015-03-15 12:00:00
bicycle_theft,2015,March,15,Sunday,11,Outside,2,Mount Olive-Silverstone-Jamestown (2),-79.5953643923368,43.7442806139144,2015-03-15 11:00:00
bicycle_theft,2015,February,1,Sunday,12,Outside,75,Church-Yonge Corridor (75),-79.3793711924586,43.6618695365329,2015-02-01 12:00:00
bicycle_theft,2015,March,16,Monday,17,Apartment,NSA,NSA,-85.4887438847069,0.0,2015-03-16 17:00:00
bicycle_theft,2015,March,12,Thursday,10,Transit,14,Islington-City Centre West (14),-79.5340313829672,43.6384424098519,2015-03-12 10:00:00
bicycle_theft,2015,March,16,Monday,16,Outside,106,Humewood-Cedarvale (106),-79.4259674371389,43.6931810907234,2015-03-16 16:00:00
bicycle_theft,2015,March,17,Tuesday,18,House,107,Oakwood Village (107),-79.4404134526521,43.6887764584963,2015-03-17 18:00:00
bicycle_theft,2015,March,15,Sunday,11,Other,106,Humewood-Cedarvale (106),-79.426622848166,43.6921041594343,2015-03-15 11:00:00
bicycle_theft,2015,March,16,Monday,22,Educational,76,Bay Street Corridor (76),-79.3898015210016,43.666019597658,2015-03-16 22:00:00
bicycle_theft,2015,March,15,Sunday,11,Other,106,Humewood-Cedarvale (106),-79.426622848166,43.6921041594343,2015-03-15 11:00:00
bicycle_theft,2015,March,14,Saturday,12,Commercial,78,Kensington-Chinatown (78),-79.4048429988368,43.6521518154492,2015-03-14 12:00:00
bicycle_theft,2015,March,17,Tuesday,15,House,107,Oakwood Village (107),-79.4404134526521,43.6887764584963,2015-03-17 15:00:00
bicycle_theft,2015,March,16,Monday,16,Educational,1,West Humber-Clairville (1),-79.605726565843,43.7289211906915,2015-03-16 16:00:00
bicycle_theft,2015,March,14,Saturday,9,Apartment,36,Newtonbrook West (36),-79.4233534292367,43.7900479117882,2015-03-14 09:00:00
bicycle_theft,2015,March,12,Thursday,16,Apartment,71,Cabbagetown-South St.James Town (71),-79.3722627209703,43.6633590531338,2015-03-12 16:00:00
bicycle_theft,2015,March,9,Monday,9,Outside,97,Yonge-St.Clair (97),-79.4023348982054,43.688715040195,2015-03-09 09:00:00
bicycle_theft,2015,March,17,Tuesday,15,Commercial,108,Briar Hill-Belgravia (108),-79.4577783376768,43.694012914488,2015-03-17 15:00:00
bicycle_theft,2015,March,17,Tuesday,15,Educational,79,University (79),-79.4004005535293,43.6606377349518,2015-03-17 15:00:00
bicycle_theft,2015,March,19,Thursday,17,Educational,79,University (79),-79.3968100834531,43.6601426074094,2015-03-19 17:00:00
bicycle_theft,2015,March,21,Saturday,22,House,15,Kingsway South (15),-79.5054857004762,43.6577091985375,2015-03-21 22:00:00
bicycle_theft,2015,March,21,Saturday,7,Other,78,Kensington-Chinatown (78),-79.3894857458879,43.6575233770889,2015-03-21 07:00:00
bicycle_theft,2015,March,21,Saturday,8,Other,77,Waterfront Communities-The Island (77),-79.3759606422905,43.6426515818708,2015-03-21 08:00:00
bicycle_theft,2015,March,20,Friday,15,Other,91,Weston-Pellam Park (91),-79.4543469896863,43.6686158015875,2015-03-20 15:00:00
bicycle_theft,2015,March,19,Thursday,15,Other,106,Humewood-Cedarvale (106),-79.426327369276,43.6943730648625,2015-03-19 15:00:00
bicycle_theft,2015,March,21,Saturday,22,House,15,Kingsway South (15),-79.5054857004762,43.6577091985375,2015-03-21 22:00:00
bicycle_theft,2015,March,21,Saturday,22,House,15,Kingsway South (15),-79.5054857004762,43.6577091985375,2015-03-21 22:00:00
bicycle_theft,2015,March,20,Friday,15,Other,91,Weston-Pellam Park (91),-79.4543469896863,43.6686158015875,2015-03-20 15:00:00
bicycle_theft,2015,March,21,Saturday,9,Outside,82,Niagara (82),-79.4140411741386,43.638900201812,2015-03-21 09:00:00
bicycle_theft,2015,March,20,Friday,22,Apartment,79,University (79),-79.4071713495207,43.6583983346073,2015-03-20 22:00:00
bicycle_theft,2015,March,22,Sunday,15,Apartment,96,Casa Loma (96),-79.4087639314163,43.6851515418289,2015-03-22 15:00:00
bicycle_theft,2015,March,21,Saturday,20,Other,NSA,NSA,-85.4887438847069,0.0,2015-03-21 20:00:00
bicycle_theft,2015,March,23,Monday,11,Outside,73,Moss Park (73),-79.3665293121929,43.6607128028135,2015-03-23 11:00:00
bicycle_theft,2015,March,20,Friday,17,Commercial,76,Bay Street Corridor (76),-79.386907300776,43.6623493794408,2015-03-20 17:00:00
bicycle_theft,2015,March,20,Friday,14,Outside,88,High Park North (88),-79.4524501848975,43.6563148549163,2015-03-20 14:00:00
bicycle_theft,2015,March,23,Monday,23,House,106,Humewood-Cedarvale (106),-79.4250559547512,43.6893294830549,2015-03-23 23:00:00
bicycle_theft,2015,March,20,Friday,4,Outside,94,Wychwood (94),-79.4195415016651,43.6829217185667,2015-03-20 04:00:00
bicycle_theft,2015,March,24,Tuesday,19,Outside,93,Dovercourt-Wallace Emerson-Junction (93),-79.4426001683613,43.6587937515652,2015-03-24 19:00:00
bicycle_theft,2015,March,20,Friday,2,Apartment,76,Bay Street Corridor (76),-79.387158718371,43.6550175474703,2015-03-20 02:00:00
bicycle_theft,2015,March,23,Monday,14,Commercial,77,Waterfront Communities-The Island (77),-79.3647806379502,43.6496183266785,2015-03-23 14:00:00
bicycle_theft,2015,March,14,Saturday,15,House,3,Thistletown-Beaumond Heights (3),-79.5755223636064,43.7361079820649,2015-03-14 15:00:00
bicycle_theft,2015,March,24,Tuesday,13,Other,70,South Riverdale (70),-79.3393104465382,43.6608256312773,2015-03-24 13:00:00
bicycle_theft,2015,March,23,Monday,23,House,106,Humewood-Cedarvale (106),-79.4250559547512,43.6893294830549,2015-03-23 23:00:00
bicycle_theft,2015,March,21,Saturday,17,Educational,79,University (79),-79.401277102922,43.663232972589,2015-03-21 17:00:00
bicycle_theft,2015,March,21,Saturday,16,Educational,79,University (79),-79.3984410457481,43.6641032676592,2015-03-21 16:00:00
bicycle_theft,2015,March,24,Tuesday,17,House,106,Humewood-Cedarvale (106),-79.4223226182778,43.6930513449345,2015-03-24 17:00:00
bicycle_theft,2015,March,23,Monday,1,House,107,Oakwood Village (107),-79.4386244236495,43.6897462641522,2015-03-23 01:00:00
bicycle_theft,2015,March,25,Wednesday,15,House,70,South Riverdale (70),-79.3516430789994,43.6619733943095,2015-03-25 15:00:00
bicycle_theft,2015,March,25,Wednesday,8,Apartment,77,Waterfront Communities-The Island (77),-79.3917908551478,43.644742345316,2015-03-25 08:00:00
bicycle_theft,2015,March,25,Wednesday,9,Educational,80,Palmerston-Little Italy (80),-79.4133528129086,43.6572692517419,2015-03-25 09:00:00
bicycle_theft,2015,March,27,Friday,12,House,93,Dovercourt-Wallace Emerson-Junction (93),-79.4467372435387,43.6642708642378,2015-03-27 12:00:00
bicycle_theft,2015,March,21,Saturday,18,Outside,76,Bay Street Corridor (76),-79.3840568644154,43.6564295465581,2015-03-21 18:00:00
bicycle_theft,2015,March,25,Wednesday,21,Other,56,Leaside-Bennington (56),-79.3649610031669,43.7139886418963,2015-03-25 21:00:00
bicycle_theft,2015,March,27,Friday,3,Outside,77,Waterfront Communities-The Island (77),-79.3694455329425,43.6477582787279,2015-03-27 03:00:00
bicycle_theft,2015,March,28,Saturday,0,Outside,88,High Park North (88),-79.4764940188665,43.6515927778602,2015-03-28 00:00:00
bicycle_theft,2015,March,24,Tuesday,0,Apartment,71,Cabbagetown-South St.James Town (71),-79.371401389693,43.6669705429259,2015-03-24 00:00:00
bicycle_theft,2015,March,28,Saturday,12,Apartment,75,Church-Yonge Corridor (75),-79.3758715997027,43.6549486979862,2015-03-28 12:00:00
bicycle_theft,2015,March,26,Thursday,17,Commercial,89,Runnymede-Bloor West Village (89),-79.4841965221436,43.665232309438,2015-03-26 17:00:00
bicycle_theft,2015,March,25,Wednesday,18,Apartment,76,Bay Street Corridor (76),-79.3848576120341,43.6545410248643,2015-03-25 18:00:00
bicycle_theft,2015,March,23,Monday,8,House,98,Rosedale-Moore Park (98),-79.3880837127508,43.6914350192852,2015-03-23 08:00:00
bicycle_theft,2015,March,23,Monday,8,House,98,Rosedale-Moore Park (98),-79.3880837127508,43.6914350192852,2015-03-23 08:00:00
bicycle_theft,2015,March,31,Tuesday,19,Outside,25,Glenfield-Jane Heights (25),-79.5004743480429,43.7449687956252,2015-03-31 19:00:00
bicycle_theft,2015,March,31,Tuesday,15,Outside,76,Bay Street Corridor (76),-79.3847550119003,43.6637727997415,2015-03-31 15:00:00
bicycle_theft,2015,April,1,Wednesday,17,Outside,132,Malvern (132),-79.2155924756857,43.8077936355891,2015-04-01 17:00:00
bicycle_theft,2015,April,2,Thursday,3,Outside,89,Runnymede-Bloor West Village (89),-79.4822575034693,43.6655780803017,2015-04-02 03:00:00
bicycle_theft,2015,April,2,Thursday,0,House,80,Palmerston-Little Italy (80),-79.4102895000936,43.6595521435217,2015-04-02 00:00:00
bicycle_theft,2015,April,2,Thursday,10,Outside,80,Palmerston-Little Italy (80),-79.4204287276024,43.6553047926716,2015-04-02 10:00:00
bicycle_theft,2015,April,1,Wednesday,23,House,75,Church-Yonge Corridor (75),-79.3815751799674,43.6600802929649,2015-04-01 23:00:00
bicycle_theft,2015,March,31,Tuesday,15,House,10,Princess-Rosethorn (10),-79.5494615973146,43.6665577916989,2015-03-31 15:00:00
bicycle_theft,2015,March,31,Tuesday,18,Commercial,38,Lansing-Westgate (38),-79.4362381609922,43.7461480813387,2015-03-31 18:00:00
bicycle_theft,2015,April,2,Thursday,10,House,100,Yonge-Eglinton (100),-79.4042817363637,43.7098544166972,2015-04-02 10:00:00
bicycle_theft,2015,April,2,Thursday,20,Other,84,Little Portugal (84),-79.4222302217705,43.6430125268982,2015-04-02 20:00:00
bicycle_theft,2015,April,2,Thursday,20,Other,84,Little Portugal (84),-79.4222302217705,43.6430125268982,2015-04-02 20:00:00
bicycle_theft,2015,April,3,Friday,15,Apartment,79,University (79),-79.4020462097756,43.6611599217017,2015-04-03 15:00:00
bicycle_theft,2015,April,2,Thursday,20,Other,84,Little Portugal (84),-79.4222302217705,43.6430125268982,2015-04-02 20:00:00
bicycle_theft,2015,April,2,Thursday,16,Other,106,Humewood-Cedarvale (106),-79.4223226182778,43.6930513449345,2015-04-02 16:00:00
bicycle_theft,2015,April,2,Thursday,16,Other,106,Humewood-Cedarvale (106),-79.4223226182778,43.6930513449345,2015-04-02 16:00:00
bicycle_theft,2015,April,2,Thursday,16,Outside,44,Flemingdon Park (44),-79.3302455262774,43.7151492078109,2015-04-02 16:00:00
bicycle_theft,2015,April,3,Friday,15,Outside,79,University (79),-79.4000447693798,43.657942328911,2015-04-03 15:00:00
bicycle_theft,2015,April,4,Saturday,11,Apartment,82,Niagara (82),-79.4000142981006,43.6373354314603,2015-04-04 11:00:00
bicycle_theft,2015,April,5,Sunday,9,Outside,70,South Riverdale (70),-79.3302506575912,43.66930064325,2015-04-05 09:00:00
bicycle_theft,2015,April,5,Sunday,12,Outside,49,Bayview Woods-Steeles (49),-79.3927422392905,43.7880173641685,2015-04-05 12:00:00
bicycle_theft,2015,April,5,Sunday,9,Outside,70,South Riverdale (70),-79.3302506575912,43.66930064325,2015-04-05 09:00:00
bicycle_theft,2015,April,3,Friday,17,House,102,Forest Hill North (102),-79.4286344895263,43.7030558918224,2015-04-03 17:00:00
bicycle_theft,2015,March,29,Sunday,16,Outside,77,Waterfront Communities-The Island (77),-79.3974718369136,43.6458837443056,2015-03-29 16:00:00
bicycle_theft,2015,January,31,Saturday,15,Outside,15,Kingsway South (15),-79.4941043349484,43.6491720679599,2015-01-31 15:00:00
bicycle_theft,2015,April,5,Sunday,9,Other,111,Rockcliffe-Smythe (111),-79.4873493282183,43.6707632552138,2015-04-05 09:00:00
bicycle_theft,2015,April,6,Monday,0,House,106,Humewood-Cedarvale (106),-79.426327369276,43.6943730648625,2015-04-06 00:00:00
bicycle_theft,2015,April,7,Tuesday,4,Outside,74,North St.James Town (74),-79.3764972556894,43.6664227324718,2015-04-07 04:00:00
bicycle_theft,2015,April,1,Wednesday,23,Apartment,95,Annex (95),-79.4060382474949,43.6721819798544,2015-04-01 23:00:00
bicycle_theft,2015,April,7,Tuesday,10,Outside,120,Clairlea-Birchmount (120),-79.2760274890067,43.7253527194202,2015-04-07 10:00:00
